play_id,game_id,posteam,home_team,away_team,week,game_date,field_goal_result,extra_point_result,two_point_conv_result,td_team,total_home_score,total_away_score,safety,touchdown,extra_point_attempt,two_point_attempt,field_goal_attempt,away_score,home_score
1555,2021_02_DEN_JAX,DEN,JAX,DEN,2,2021-09-19,,good,,,7,10,0.0,0.0,1.0,0.0,0.0,23,13
1571,2021_02_DEN_JAX,JAX,JAX,DEN,2,2021-09-19,,,,,7,10,0.0,0.0,0.0,0.0,0.0,23,13
1586,2021_02_DEN_JAX,JAX,JAX,DEN,2,2021-09-19,,,,,7,10,0.0,0.0,0.0,0.0,0.0,23,13
1614,2021_02_DEN_JAX,JAX,JAX,DEN,2,2021-09-19,,,,,7,10,0.0,0.0,0.0,0.0,0.0,23,13
1636,2021_02_DEN_JAX,JAX,JAX,DEN,2,2021-09-19,,,,,7,10,0.0,0.0,0.0,0.0,0.0,23,13
1660,2021_02_DEN_JAX,JAX,JAX,DEN,2,2021-09-19,,,,,7,10,0.0,0.0,0.0,0.0,0.0,23,13
1684,2021_02_DEN_JAX,,JAX,DEN,2,2021-09-19,,,,,7,10,0.0,0.0,0.0,0.0,0.0,23,13
1701,2021_02_DEN_JAX,JAX,JAX,DEN,2,2021-09-19,,,,,7,10,0.0,0.0,0.0,0.0,0.0,23,13
1733,2021_02_DEN_JAX,JAX,JAX,DEN,2,2021-09-19,,,,,7,10,0.0,0.0,0.0,0.0,0.0,23,13
1755,2021_02_DEN_JAX,,JAX,DEN,2,2021-09-19,,,,,7,10,0.0,0.0,0.0,0.0,0.0,23,13
1772,2021_02_DEN_JAX,JAX,JAX,DEN,2,2021-09-19,,,,,7,10,0.0,0.0,0.0,0.0,0.0,23,13
1794,2021_02_DEN_JAX,JAX,JAX,DEN,2,2021-09-19,,,,,7,10,0.0,0.0,0.0,0.0,0.0,23,13
1816,2021_02_DEN_JAX,JAX,JAX,DEN,2,2021-09-19,,,,,7,10,0.0,0.0,0.0,0.0,0.0,23,13
1837,2021_02_DEN_JAX,,JAX,DEN,2,2021-09-19,,,,,7,10,0.0,0.0,0.0,0.0,0.0,23,13
1854,2021_02_DEN_JAX,JAX,JAX,DEN,2,2021-09-19,,,,,7,10,0.0,0.0,0.0,0.0,0.0,23,13
1876,2021_02_DEN_JAX,JAX,JAX,DEN,2,2021-09-19,,,,,7,10,0.0,0.0,0.0,0.0,0.0,23,13
1898,2021_02_DEN_JAX,JAX,JAX,DEN,2,2021-09-19,,,,,7,10,0.0,0.0,0.0,0.0,0.0,23,13
1920,2021_02_DEN_JAX,JAX,JAX,DEN,2,2021-09-19,missed,,,,7,10,0.0,0.0,0.0,0.0,1.0,23,13
1940,2021_02_DEN_JAX,DEN,JAX,DEN,2,2021-09-19,,,,,7,10,0.0,0.0,0.0,0.0,0.0,23,13
1962,2021_02_DEN_JAX,DEN,JAX,DEN,2,2021-09-19,,,,,7,10,0.0,0.0,0.0,0.0,0.0,23,13
1991,2021_02_DEN_JAX,DEN,JAX,DEN,2,2021-09-19,,,,,7,10,0.0,0.0,0.0,0.0,0.0,23,13
2013,2021_02_DEN_JAX,,JAX,DEN,2,2021-09-19,,,,,7,10,0.0,0.0,0.0,0.0,0.0,23,13
2030,2021_02_DEN_JAX,DEN,JAX,DEN,2,2021-09-19,,,,,7,10,0.0,0.0,0.0,0.0,0.0,23,13
2065,2021_02_DEN_JAX,,JAX,DEN,2,2021-09-19,,,,,7,10,,,,,,23,13
2084,2021_02_DEN_JAX,DEN,JAX,DEN,2,2021-09-19,,,,,7,10,0.0,0.0,0.0,0.0,0.0,23,13
2099,2021_02_DEN_JAX,DEN,JAX,DEN,2,2021-09-19,,,,,7,10,0.0,0.0,0.0,0.0,0.0,23,13
2120,2021_02_DEN_JAX,DEN,JAX,DEN,2,2021-09-19,,,,,7,10,0.0,0.0,0.0,0.0,0.0,23,13
2144,2021_02_DEN_JAX,DEN,JAX,DEN,2,2021-09-19,,,,,7,10,0.0,0.0,0.0,0.0,0.0,23,13
2165,2021_02_DEN_JAX,DEN,JAX,DEN,2,2021-09-19,,,,DEN,7,16,0.0,1.0,0.0,0.0,0.0,23,13
2185,2021_02_DEN_JAX,DEN,JAX,DEN,2,2021-09-19,,good,,,7,17,0.0,0.0,1.0,0.0,0.0,23,13
2201,2021_02_DEN_JAX,JAX,JAX,DEN,2,2021-09-19,,,,,7,17,0.0,0.0,0.0,0.0,0.0,23,13
2216,2021_02_DEN_JAX,JAX,JAX,DEN,2,2021-09-19,,,,,7,17,0.0,0.0,0.0,0.0,0.0,23,13
2240,2021_02_DEN_JAX,JAX,JAX,DEN,2,2021-09-19,,,,,7,17,0.0,0.0,0.0,0.0,0.0,23,13
2261,2021_02_DEN_JAX,JAX,JAX,DEN,2,2021-09-19,,,,,7,17,0.0,0.0,0.0,0.0,0.0,23,13
2280,2021_02_DEN_JAX,JAX,JAX,DEN,2,2021-09-19,,,,,7,17,0.0,0.0,0.0,0.0,0.0,23,13
2299,2021_02_DEN_JAX,DEN,JAX,DEN,2,2021-09-19,,,,,7,17,0.0,0.0,0.0,0.0,0.0,23,13
2318,2021_02_DEN_JAX,DEN,JAX,DEN,2,2021-09-19,,,,,7,17,0.0,0.0,0.0,0.0,0.0,23,13
2339,2021_02_DEN_JAX,DEN,JAX,DEN,2,2021-09-19,,,,,7,17,0.0,0.0,0.0,0.0,0.0,23,13
2358,2021_02_DEN_JAX,DEN,JAX,DEN,2,2021-09-19,,,,,7,17,0.0,0.0,0.0,0.0,0.0,23,13
2382,2021_02_DEN_JAX,DEN,JAX,DEN,2,2021-09-19,,,,,7,17,0.0,0.0,0.0,0.0,0.0,23,13
2406,2021_02_DEN_JAX,DEN,JAX,DEN,2,2021-09-19,,,,,7,17,0.0,0.0,0.0,0.0,0.0,23,13
2429,2021_02_DEN_JAX,DEN,JAX,DEN,2,2021-09-19,,,,,7,17,0.0,0.0,0.0,0.0,0.0,23,13
2454,2021_02_DEN_JAX,JAX,JAX,DEN,2,2021-09-19,,,,,7,17,0.0,0.0,0.0,0.0,0.0,23,13
2475,2021_02_DEN_JAX,JAX,JAX,DEN,2,2021-09-19,,,,,7,17,0.0,0.0,0.0,0.0,0.0,23,13
2505,2021_02_DEN_JAX,JAX,JAX,DEN,2,2021-09-19,,,,,7,17,0.0,0.0,0.0,0.0,0.0,23,13
2526,2021_02_DEN_JAX,JAX,JAX,DEN,2,2021-09-19,,,,,7,17,0.0,0.0,0.0,0.0,0.0,23,13
2559,2021_02_DEN_JAX,JAX,JAX,DEN,2,2021-09-19,,,,,7,17,0.0,0.0,0.0,0.0,0.0,23,13
2586,2021_02_DEN_JAX,DEN,JAX,DEN,2,2021-09-19,,,,,7,17,0.0,0.0,0.0,0.0,0.0,23,13
2616,2021_02_DEN_JAX,DEN,JAX,DEN,2,2021-09-19,,,,,7,17,0.0,0.0,0.0,0.0,0.0,23,13
2640,2021_02_DEN_JAX,DEN,JAX,DEN,2,2021-09-19,,,,,7,17,0.0,0.0,0.0,0.0,0.0,23,13
2661,2021_02_DEN_JAX,DEN,JAX,DEN,2,2021-09-19,,,,,7,17,0.0,0.0,0.0,0.0,0.0,23,13
2682,2021_02_DEN_JAX,DEN,JAX,DEN,2,2021-09-19,,,,,7,17,0.0,0.0,0.0,0.0,0.0,23,13
2706,2021_02_DEN_JAX,,JAX,DEN,2,2021-09-19,,,,,7,17,0.0,0.0,0.0,0.0,0.0,23,13
2723,2021_02_DEN_JAX,DEN,JAX,DEN,2,2021-09-19,,,,,7,17,0.0,0.0,0.0,0.0,0.0,23,13
2745,2021_02_DEN_JAX,DEN,JAX,DEN,2,2021-09-19,made,,,,7,20,0.0,0.0,0.0,0.0,1.0,23,13
2764,2021_02_DEN_JAX,JAX,JAX,DEN,2,2021-09-19,,,,,7,20,0.0,0.0,0.0,0.0,0.0,23,13
2779,2021_02_DEN_JAX,JAX,JAX,DEN,2,2021-09-19,,,,,7,20,0.0,0.0,0.0,0.0,0.0,23,13
2818,2021_02_DEN_JAX,JAX,JAX,DEN,2,2021-09-19,,,,,7,20,0.0,0.0,0.0,0.0,0.0,23,13
2841,2021_02_DEN_JAX,JAX,JAX,DEN,2,2021-09-19,,,,,7,20,0.0,0.0,0.0,0.0,0.0,23,13
2865,2021_02_DEN_JAX,JAX,JAX,DEN,2,2021-09-19,,,,,7,20,0.0,0.0,0.0,0.0,0.0,23,13
2887,2021_02_DEN_JAX,JAX,JAX,DEN,2,2021-09-19,,,,,7,20,0.0,0.0,0.0,0.0,0.0,23,13
2909,2021_02_DEN_JAX,JAX,JAX,DEN,2,2021-09-19,,,,,7,20,0.0,0.0,0.0,0.0,0.0,23,13
2939,2021_02_DEN_JAX,DEN,JAX,DEN,2,2021-09-19,,,,,7,20,0.0,0.0,0.0,0.0,0.0,23,13
2963,2021_02_DEN_JAX,DEN,JAX,DEN,2,2021-09-19,,,,,7,20,,,,,,23,13
2982,2021_02_DEN_JAX,DEN,JAX,DEN,2,2021-09-19,,,,,7,20,0.0,0.0,0.0,0.0,0.0,23,13
3009,2021_02_DEN_JAX,DEN,JAX,DEN,2,2021-09-19,,,,,7,20,0.0,0.0,0.0,0.0,0.0,23,13
3030,2021_02_DEN_JAX,DEN,JAX,DEN,2,2021-09-19,,,,,7,20,0.0,0.0,0.0,0.0,0.0,23,13
3049,2021_02_DEN_JAX,JAX,JAX,DEN,2,2021-09-19,,,,,7,20,0.0,0.0,0.0,0.0,0.0,23,13
3071,2021_02_DEN_JAX,JAX,JAX,DEN,2,2021-09-19,,,,,7,20,0.0,0.0,0.0,0.0,0.0,23,13
3092,2021_02_DEN_JAX,JAX,JAX,DEN,2,2021-09-19,,,,,7,20,0.0,0.0,0.0,0.0,0.0,23,13
3113,2021_02_DEN_JAX,JAX,JAX,DEN,2,2021-09-19,,,,,7,20,0.0,0.0,0.0,0.0,0.0,23,13
3135,2021_02_DEN_JAX,JAX,JAX,DEN,2,2021-09-19,,,,,7,20,0.0,0.0,0.0,0.0,0.0,23,13
3158,2021_02_DEN_JAX,JAX,JAX,DEN,2,2021-09-19,,,,,7,20,0.0,0.0,0.0,0.0,0.0,23,13
3191,2021_02_DEN_JAX,JAX,JAX,DEN,2,2021-09-19,,,,,7,20,0.0,0.0,0.0,0.0,0.0,23,13
3215,2021_02_DEN_JAX,JAX,JAX,DEN,2,2021-09-19,,,,,7,20,0.0,0.0,0.0,0.0,0.0,23,13
3239,2021_02_DEN_JAX,JAX,JAX,DEN,2,2021-09-19,,,,,7,20,0.0,0.0,0.0,0.0,0.0,23,13
3268,2021_02_DEN_JAX,JAX,JAX,DEN,2,2021-09-19,,,,,7,20,0.0,0.0,0.0,0.0,0.0,23,13
3294,2021_02_DEN_JAX,DEN,JAX,DEN,2,2021-09-19,,,,,7,20,0.0,0.0,0.0,0.0,0.0,23,13
3315,2021_02_DEN_JAX,DEN,JAX,DEN,2,2021-09-19,,,,,7,20,0.0,0.0,0.0,0.0,0.0,23,13
3336,2021_02_DEN_JAX,DEN,JAX,DEN,2,2021-09-19,,,,,7,20,0.0,0.0,0.0,0.0,0.0,23,13
3369,2021_02_DEN_JAX,DEN,JAX,DEN,2,2021-09-19,,,,,7,20,0.0,0.0,0.0,0.0,0.0,23,13
3390,2021_02_DEN_JAX,DEN,JAX,DEN,2,2021-09-19,,,,,7,20,0.0,0.0,0.0,0.0,0.0,23,13
3411,2021_02_DEN_JAX,DEN,JAX,DEN,2,2021-09-19,,,,,7,20,0.0,0.0,0.0,0.0,0.0,23,13
3432,2021_02_DEN_JAX,DEN,JAX,DEN,2,2021-09-19,,,,,7,20,0.0,0.0,0.0,0.0,0.0,23,13
3465,2021_02_DEN_JAX,DEN,JAX,DEN,2,2021-09-19,,,,,7,20,0.0,0.0,0.0,0.0,0.0,23,13
3512,2021_02_DEN_JAX,DEN,JAX,DEN,2,2021-09-19,,,,,7,20,0.0,0.0,0.0,0.0,0.0,23,13
3533,2021_02_DEN_JAX,DEN,JAX,DEN,2,2021-09-19,,,,,7,20,0.0,0.0,0.0,0.0,0.0,23,13
3557,2021_02_DEN_JAX,,JAX,DEN,2,2021-09-19,,,,,7,20,0.0,0.0,0.0,0.0,0.0,23,13
3574,2021_02_DEN_JAX,DEN,JAX,DEN,2,2021-09-19,made,,,,7,23,0.0,0.0,0.0,0.0,1.0,23,13
3593,2021_02_DEN_JAX,JAX,JAX,DEN,2,2021-09-19,,,,JAX,13,23,0.0,1.0,0.0,0.0,0.0,23,13
3616,2021_02_DEN_JAX,JAX,JAX,DEN,2,2021-09-19,,,failure,,13,23,0.0,0.0,0.0,1.0,0.0,23,13
3630,2021_02_DEN_JAX,DEN,JAX,DEN,2,2021-09-19,,,,,13,23,0.0,0.0,0.0,0.0,0.0,23,13
3651,2021_02_DEN_JAX,DEN,JAX,DEN,2,2021-09-19,,,,,13,23,0.0,0.0,0.0,0.0,0.0,23,13
3676,2021_02_DEN_JAX,DEN,JAX,DEN,2,2021-09-19,,,,,13,23,0.0,0.0,0.0,0.0,0.0,23,13
3700,2021_02_DEN_JAX,DEN,JAX,DEN,2,2021-09-19,,,,,13,23,0.0,0.0,0.0,0.0,0.0,23,13
3724,2021_02_DEN_JAX,DEN,JAX,DEN,2,2021-09-19,,,,,13,23,0.0,0.0,0.0,0.0,0.0,23,13
3745,2021_02_DEN_JAX,,JAX,DEN,2,2021-09-19,,,,,13,23,0.0,0.0,0.0,0.0,0.0,23,13
3762,2021_02_DEN_JAX,DEN,JAX,DEN,2,2021-09-19,,,,,13,23,0.0,0.0,0.0,0.0,0.0,23,13
3783,2021_02_DEN_JAX,,JAX,DEN,2,2021-09-19,,,,,13,23,0.0,0.0,0.0,0.0,0.0,23,13
3800,2021_02_DEN_JAX,DEN,JAX,DEN,2,2021-09-19,,,,,13,23,0.0,0.0,0.0,0.0,0.0,23,13
3821,2021_02_DEN_JAX,DEN,JAX,DEN,2,2021-09-19,,,,,13,23,0.0,0.0,0.0,0.0,0.0,23,13
3859,2021_02_DEN_JAX,DEN,JAX,DEN,2,2021-09-19,,,,,13,23,0.0,0.0,0.0,0.0,0.0,23,13
3880,2021_02_DEN_JAX,DEN,JAX,DEN,2,2021-09-19,,,,,13,23,0.0,0.0,0.0,0.0,0.0,23,13
3901,2021_02_DEN_JAX,DEN,JAX,DEN,2,2021-09-19,,,,,13,23,0.0,0.0,0.0,0.0,0.0,23,13
3922,2021_02_DEN_JAX,DEN,JAX,DEN,2,2021-09-19,,,,,13,23,,,,,,23,13
1,2021_02_DET_GB,,GB,DET,2,2021-09-20,,,,,0,0,,,,,,17,35
40,2021_02_DET_GB,DET,GB,DET,2,2021-09-20,,,,,0,0,0.0,0.0,0.0,0.0,0.0,17,35
55,2021_02_DET_GB,DET,GB,DET,2,2021-09-20,,,,,0,0,0.0,0.0,0.0,0.0,0.0,17,35
76,2021_02_DET_GB,DET,GB,DET,2,2021-09-20,,,,,0,0,0.0,0.0,0.0,0.0,0.0,17,35
105,2021_02_DET_GB,DET,GB,DET,2,2021-09-20,,,,,0,0,0.0,0.0,0.0,0.0,0.0,17,35
134,2021_02_DET_GB,DET,GB,DET,2,2021-09-20,,,,,0,0,0.0,0.0,0.0,0.0,0.0,17,35
159,2021_02_DET_GB,DET,GB,DET,2,2021-09-20,,,,,0,0,0.0,0.0,0.0,0.0,0.0,17,35
180,2021_02_DET_GB,DET,GB,DET,2,2021-09-20,,,,,0,0,0.0,0.0,0.0,0.0,0.0,17,35
201,2021_02_DET_GB,DET,GB,DET,2,2021-09-20,,,,DET,0,6,0.0,1.0,0.0,0.0,0.0,17,35
226,2021_02_DET_GB,DET,GB,DET,2,2021-09-20,,good,,,0,7,0.0,0.0,1.0,0.0,0.0,17,35
242,2021_02_DET_GB,GB,GB,DET,2,2021-09-20,,,,,0,7,0.0,0.0,0.0,0.0,0.0,17,35
257,2021_02_DET_GB,GB,GB,DET,2,2021-09-20,,,,,0,7,0.0,0.0,0.0,0.0,0.0,17,35
278,2021_02_DET_GB,GB,GB,DET,2,2021-09-20,,,,,0,7,0.0,0.0,0.0,0.0,0.0,17,35
299,2021_02_DET_GB,GB,GB,DET,2,2021-09-20,,,,,0,7,0.0,0.0,0.0,0.0,0.0,17,35
325,2021_02_DET_GB,GB,GB,DET,2,2021-09-20,,,,,0,7,0.0,0.0,0.0,0.0,0.0,17,35
354,2021_02_DET_GB,GB,GB,DET,2,2021-09-20,,,,,0,7,0.0,0.0,0.0,0.0,0.0,17,35
392,2021_02_DET_GB,GB,GB,DET,2,2021-09-20,,,,,0,7,0.0,0.0,0.0,0.0,0.0,17,35
413,2021_02_DET_GB,GB,GB,DET,2,2021-09-20,,,,,0,7,0.0,0.0,0.0,0.0,0.0,17,35
436,2021_02_DET_GB,GB,GB,DET,2,2021-09-20,,,,,0,7,0.0,0.0,0.0,0.0,0.0,17,35
460,2021_02_DET_GB,GB,GB,DET,2,2021-09-20,,,,,0,7,0.0,0.0,0.0,0.0,0.0,17,35
481,2021_02_DET_GB,GB,GB,DET,2,2021-09-20,,,,,0,7,0.0,0.0,0.0,0.0,0.0,17,35
502,2021_02_DET_GB,GB,GB,DET,2,2021-09-20,,,,,0,7,0.0,0.0,0.0,0.0,0.0,17,35
523,2021_02_DET_GB,GB,GB,DET,2,2021-09-20,,,,GB,6,7,0.0,1.0,0.0,0.0,0.0,17,35
548,2021_02_DET_GB,GB,GB,DET,2,2021-09-20,,good,,,7,7,0.0,0.0,1.0,0.0,0.0,17,35
564,2021_02_DET_GB,DET,GB,DET,2,2021-09-20,,,,,7,7,0.0,0.0,0.0,0.0,0.0,17,35
579,2021_02_DET_GB,DET,GB,DET,2,2021-09-20,,,,,7,7,0.0,0.0,0.0,0.0,0.0,17,35
603,2021_02_DET_GB,DET,GB,DET,2,2021-09-20,,,,,7,7,0.0,0.0,0.0,0.0,0.0,17,35
624,2021_02_DET_GB,DET,GB,DET,2,2021-09-20,,,,,7,7,0.0,0.0,0.0,0.0,0.0,17,35
653,2021_02_DET_GB,DET,GB,DET,2,2021-09-20,,,,,7,7,0.0,0.0,0.0,0.0,0.0,17,35
674,2021_02_DET_GB,DET,GB,DET,2,2021-09-20,,,,,7,7,0.0,0.0,0.0,0.0,0.0,17,35
695,2021_02_DET_GB,DET,GB,DET,2,2021-09-20,,,,,7,7,0.0,0.0,0.0,0.0,0.0,17,35
718,2021_02_DET_GB,DET,GB,DET,2,2021-09-20,,,,,7,7,0.0,0.0,0.0,0.0,0.0,17,35
750,2021_02_DET_GB,DET,GB,DET,2,2021-09-20,,,,,7,7,0.0,0.0,0.0,0.0,0.0,17,35
774,2021_02_DET_GB,DET,GB,DET,2,2021-09-20,,,,,7,7,,,,,,17,35
793,2021_02_DET_GB,DET,GB,DET,2,2021-09-20,,,,,7,7,0.0,0.0,0.0,0.0,0.0,17,35
817,2021_02_DET_GB,DET,GB,DET,2,2021-09-20,,,,,7,7,0.0,0.0,0.0,0.0,0.0,17,35
856,2021_02_DET_GB,DET,GB,DET,2,2021-09-20,,,,,7,7,0.0,0.0,0.0,0.0,0.0,17,35
899,2021_02_DET_GB,DET,GB,DET,2,2021-09-20,,,,,7,7,0.0,0.0,0.0,0.0,0.0,17,35
924,2021_02_DET_GB,GB,GB,DET,2,2021-09-20,,,,,7,7,0.0,0.0,0.0,0.0,0.0,17,35
946,2021_02_DET_GB,GB,GB,DET,2,2021-09-20,,,,,7,7,0.0,0.0,0.0,0.0,0.0,17,35
970,2021_02_DET_GB,GB,GB,DET,2,2021-09-20,,,,,7,7,0.0,0.0,0.0,0.0,0.0,17,35
989,2021_02_DET_GB,GB,GB,DET,2,2021-09-20,,,,,7,7,0.0,0.0,0.0,0.0,0.0,17,35
1007,2021_02_DET_GB,DET,GB,DET,2,2021-09-20,,,,,7,7,0.0,0.0,0.0,0.0,0.0,17,35
1028,2021_02_DET_GB,DET,GB,DET,2,2021-09-20,,,,,7,7,0.0,0.0,0.0,0.0,0.0,17,35
1052,2021_02_DET_GB,DET,GB,DET,2,2021-09-20,,,,,7,7,0.0,0.0,0.0,0.0,0.0,17,35
1073,2021_02_DET_GB,DET,GB,DET,2,2021-09-20,,,,,7,7,0.0,0.0,0.0,0.0,0.0,17,35
1105,2021_02_DET_GB,DET,GB,DET,2,2021-09-20,,,,,7,7,0.0,0.0,0.0,0.0,0.0,17,35
1126,2021_02_DET_GB,DET,GB,DET,2,2021-09-20,,,,,7,7,0.0,0.0,0.0,0.0,0.0,17,35
1147,2021_02_DET_GB,DET,GB,DET,2,2021-09-20,,,,,7,7,0.0,0.0,0.0,0.0,0.0,17,35
1176,2021_02_DET_GB,DET,GB,DET,2,2021-09-20,,,,,7,7,0.0,0.0,0.0,0.0,0.0,17,35
1197,2021_02_DET_GB,DET,GB,DET,2,2021-09-20,,,,DET,7,13,0.0,1.0,0.0,0.0,0.0,17,35
1222,2021_02_DET_GB,DET,GB,DET,2,2021-09-20,,good,,,7,14,0.0,0.0,1.0,0.0,0.0,17,35
1238,2021_02_DET_GB,GB,GB,DET,2,2021-09-20,,,,,7,14,0.0,0.0,0.0,0.0,0.0,17,35
1265,2021_02_DET_GB,GB,GB,DET,2,2021-09-20,,,,,7,14,0.0,0.0,0.0,0.0,0.0,17,35
1286,2021_02_DET_GB,GB,GB,DET,2,2021-09-20,,,,,7,14,0.0,0.0,0.0,0.0,0.0,17,35
1307,2021_02_DET_GB,GB,GB,DET,2,2021-09-20,,,,,7,14,0.0,0.0,0.0,0.0,0.0,17,35
1333,2021_02_DET_GB,GB,GB,DET,2,2021-09-20,,,,,7,14,0.0,0.0,0.0,0.0,0.0,17,35
1357,2021_02_DET_GB,GB,GB,DET,2,2021-09-20,,,,,7,14,0.0,0.0,0.0,0.0,0.0,17,35
1386,2021_02_DET_GB,GB,GB,DET,2,2021-09-20,,,,,7,14,0.0,0.0,0.0,0.0,0.0,17,35
1407,2021_02_DET_GB,GB,GB,DET,2,2021-09-20,,,,,7,14,0.0,0.0,0.0,0.0,0.0,17,35
1428,2021_02_DET_GB,GB,GB,DET,2,2021-09-20,,,,,7,14,0.0,0.0,0.0,0.0,0.0,17,35
1469,2021_02_DET_GB,GB,GB,DET,2,2021-09-20,,,,,7,14,0.0,0.0,0.0,0.0,0.0,17,35
1491,2021_02_DET_GB,GB,GB,DET,2,2021-09-20,,,,GB,13,14,0.0,1.0,0.0,0.0,0.0,17,35
1516,2021_02_DET_GB,GB,GB,DET,2,2021-09-20,,good,,,14,14,0.0,0.0,1.0,0.0,0.0,17,35
1532,2021_02_DET_GB,DET,GB,DET,2,2021-09-20,,,,,14,14,0.0,0.0,0.0,0.0,0.0,17,35
1554,2021_02_DET_GB,DET,GB,DET,2,2021-09-20,,,,,14,14,0.0,0.0,0.0,0.0,0.0,17,35
1575,2021_02_DET_GB,DET,GB,DET,2,2021-09-20,,,,,14,14,0.0,0.0,0.0,0.0,0.0,17,35
1596,2021_02_DET_GB,DET,GB,DET,2,2021-09-20,,,,,14,14,0.0,0.0,0.0,0.0,0.0,17,35
1620,2021_02_DET_GB,,GB,DET,2,2021-09-20,,,,,14,14,0.0,0.0,0.0,0.0,0.0,17,35
1637,2021_02_DET_GB,DET,GB,DET,2,2021-09-20,,,,,14,14,0.0,0.0,0.0,0.0,0.0,17,35
1661,2021_02_DET_GB,,GB,DET,2,2021-09-20,,,,,14,14,0.0,0.0,0.0,0.0,0.0,17,35
1678,2021_02_DET_GB,DET,GB,DET,2,2021-09-20,,,,,14,14,0.0,0.0,0.0,0.0,0.0,17,35
1700,2021_02_DET_GB,DET,GB,DET,2,2021-09-20,,,,,14,14,0.0,0.0,0.0,0.0,0.0,17,35
1722,2021_02_DET_GB,,GB,DET,2,2021-09-20,,,,,14,14,0.0,0.0,0.0,0.0,0.0,17,35
1745,2021_02_DET_GB,DET,GB,DET,2,2021-09-20,made,,,,14,17,0.0,0.0,0.0,0.0,1.0,17,35
1764,2021_02_DET_GB,GB,GB,DET,2,2021-09-20,,,,,14,17,0.0,0.0,0.0,0.0,0.0,17,35
1773,2021_02_DET_GB,GB,GB,DET,2,2021-09-20,,,,,14,17,0.0,0.0,0.0,0.0,0.0,17,35
1800,2021_02_DET_GB,,GB,DET,2,2021-09-20,,,,,14,17,,,,,,17,35
1819,2021_02_DET_GB,GB,GB,DET,2,2021-09-20,,,,,14,17,0.0,0.0,0.0,0.0,0.0,17,35
1852,2021_02_DET_GB,GB,GB,DET,2,2021-09-20,,,,,14,17,0.0,0.0,0.0,0.0,0.0,17,35
1873,2021_02_DET_GB,GB,GB,DET,2,2021-09-20,,,,,14,17,0.0,0.0,0.0,0.0,0.0,17,35
1902,2021_02_DET_GB,GB,GB,DET,2,2021-09-20,,,,,14,17,0.0,0.0,0.0,0.0,0.0,17,35
1923,2021_02_DET_GB,GB,GB,DET,2,2021-09-20,,,,,14,17,0.0,0.0,0.0,0.0,0.0,17,35
1942,2021_02_DET_GB,GB,GB,DET,2,2021-09-20,,,,,14,17,0.0,0.0,0.0,0.0,0.0,17,35
1975,2021_02_DET_GB,GB,GB,DET,2,2021-09-20,,,,,14,17,0.0,0.0,0.0,0.0,0.0,17,35
2019,2021_02_DET_GB,GB,GB,DET,2,2021-09-20,,,,,14,17,0.0,0.0,0.0,0.0,0.0,17,35
2041,2021_02_DET_GB,GB,GB,DET,2,2021-09-20,,,,GB,20,17,0.0,1.0,0.0,0.0,0.0,17,35
2067,2021_02_DET_GB,GB,GB,DET,2,2021-09-20,,good,,,21,17,0.0,0.0,1.0,0.0,0.0,17,35
2083,2021_02_DET_GB,DET,GB,DET,2,2021-09-20,,,,,21,17,0.0,0.0,0.0,0.0,0.0,17,35
2098,2021_02_DET_GB,DET,GB,DET,2,2021-09-20,,,,,21,17,0.0,0.0,0.0,0.0,0.0,17,35
2119,2021_02_DET_GB,DET,GB,DET,2,2021-09-20,,,,,21,17,0.0,0.0,0.0,0.0,0.0,17,35
2143,2021_02_DET_GB,DET,GB,DET,2,2021-09-20,,,,,21,17,0.0,0.0,0.0,0.0,0.0,17,35
2164,2021_02_DET_GB,DET,GB,DET,2,2021-09-20,,,,,21,17,0.0,0.0,0.0,0.0,0.0,17,35
2188,2021_02_DET_GB,DET,GB,DET,2,2021-09-20,,,,,21,17,0.0,0.0,0.0,0.0,0.0,17,35
2210,2021_02_DET_GB,,GB,DET,2,2021-09-20,,,,,21,17,0.0,0.0,0.0,0.0,0.0,17,35
2227,2021_02_DET_GB,DET,GB,DET,2,2021-09-20,,,,,21,17,0.0,0.0,0.0,0.0,0.0,17,35
2248,2021_02_DET_GB,DET,GB,DET,2,2021-09-20,,,,,21,17,0.0,0.0,0.0,0.0,0.0,17,35
2272,2021_02_DET_GB,DET,GB,DET,2,2021-09-20,,,,,21,17,0.0,0.0,0.0,0.0,0.0,17,35
2294,2021_02_DET_GB,GB,GB,DET,2,2021-09-20,,,,,21,17,0.0,0.0,0.0,0.0,0.0,17,35
2316,2021_02_DET_GB,GB,GB,DET,2,2021-09-20,,,,,21,17,0.0,0.0,0.0,0.0,0.0,17,35
2337,2021_02_DET_GB,GB,GB,DET,2,2021-09-20,,,,,21,17,0.0,0.0,0.0,0.0,0.0,17,35
2372,2021_02_DET_GB,GB,GB,DET,2,2021-09-20,,,,,21,17,0.0,0.0,0.0,0.0,0.0,17,35
2404,2021_02_DET_GB,GB,GB,DET,2,2021-09-20,,,,,21,17,0.0,0.0,0.0,0.0,0.0,17,35
2437,2021_02_DET_GB,GB,GB,DET,2,2021-09-20,,,,,21,17,0.0,0.0,0.0,0.0,0.0,17,35
2459,2021_02_DET_GB,GB,GB,DET,2,2021-09-20,,,,,21,17,0.0,0.0,0.0,0.0,0.0,17,35
2483,2021_02_DET_GB,GB,GB,DET,2,2021-09-20,,,,,21,17,0.0,0.0,0.0,0.0,0.0,17,35
