game_id,posteam,play_type,yards_gained,fumble_lost,interception,away_score,home_score,away_team,home_team,week,turnover
2021_05_CLE_LAC,CLE,pass,303.0,0.0,0.0,42,47,CLE,LAC,5,0.0
2021_05_CLE_LAC,CLE,run,230.0,0.0,0.0,42,47,CLE,LAC,5,0.0
2021_05_CLE_LAC,LAC,pass,383.0,1.0,0.0,42,47,CLE,LAC,5,1.0
2021_05_CLE_LAC,LAC,run,113.0,0.0,0.0,42,47,CLE,LAC,5,0.0
2021_05_DEN_PIT,DEN,pass,268.0,0.0,1.0,19,27,DEN,PIT,5,1.0
2021_05_DEN_PIT,DEN,run,106.0,0.0,0.0,19,27,DEN,PIT,5,0.0
2021_05_DEN_PIT,PIT,pass,244.0,1.0,0.0,19,27,DEN,PIT,5,1.0
2021_05_DEN_PIT,PIT,run,148.0,0.0,0.0,19,27,DEN,PIT,5,0.0
2021_05_DET_MIN,DET,pass,182.0,1.0,1.0,17,19,DET,MIN,5,2.0
2021_05_DET_MIN,DET,run,108.0,0.0,0.0,17,19,DET,MIN,5,0.0
2021_05_DET_MIN,MIN,pass,264.0,0.0,1.0,17,19,DET,MIN,5,1.0
2021_05_DET_MIN,MIN,run,120.0,1.0,0.0,17,19,DET,MIN,5,1.0
2021_05_GB_CIN,CIN,pass,266.0,0.0,2.0,25,22,GB,CIN,5,2.0
2021_05_GB_CIN,CIN,run,103.0,0.0,0.0,25,22,GB,CIN,5,0.0
2021_05_GB_CIN,GB,pass,333.0,0.0,1.0,25,22,GB,CIN,5,1.0
2021_05_GB_CIN,GB,run,133.0,0.0,0.0,25,22,GB,CIN,5,0.0
2021_05_IND_BAL,BAL,pass,441.0,0.0,0.0,25,31,IND,BAL,5,0.0
2021_05_IND_BAL,BAL,run,86.0,1.0,0.0,25,31,IND,BAL,5,1.0
2021_05_IND_BAL,IND,pass,390.0,1.0,0.0,25,31,IND,BAL,5,1.0
2021_05_IND_BAL,IND,run,123.0,0.0,0.0,25,31,IND,BAL,5,0.0
2021_05_LA_SEA,LA,pass,358.0,0.0,1.0,26,17,LA,SEA,5,1.0
2021_05_LA_SEA,LA,run,119.0,0.0,0.0,26,17,LA,SEA,5,0.0
2021_05_LA_SEA,SEA,pass,262.0,0.0,2.0,26,17,LA,SEA,5,2.0
